name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,261.1475,4.1223,-22.8464,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,261.0383,2.4995,-15.6096,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-853.7848,76.271,81.503,21.1376,5.0,5.0,11.1941,1.0,1.0,0.9378,0.7466,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,177.0217,220.25,7.8025,5.0,5.0,6.2977,1.0,1.0,0.9037,0.9927,,,,,
SRC_HX,HeatExchanger,,,,,-592.6373,42.4836,38.5164,29.99,5.0,5.0,13.9498,1.0,1.0,0.8569,0.7687,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2426,22.8464,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4001,15.6096,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
