name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,229.9803,3.9021,-19.5762,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,264.67,3.2177,-11.5792,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-863.5318,64.0936,80.3919,28.4037,5.0,5.0,13.473,1.0,1.0,0.9532,0.7669,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,219.0943,225.6189,5.3017,5.0,5.0,5.1494,1.0,1.0,0.9408,0.9952,,,,,
SRC_HX,HeatExchanger,,,,,-633.5515,87.4169,69.7076,10.0847,5.0,5.0,7.2475,1.0,1.0,0.668,0.9317,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2563,19.5762,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3108,11.5792,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
