name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,200.0746,5.8546,-25.0286,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,346.1005,3.287,-18.1035,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-768.7226,22.1412,62.4886,113.3642,5.0,5.0,34.7191,1.0,1.0,0.9808,0.3262,,,,,
SNK_HX,HeatExchanger,,,,,-1114.8231,186.9077,221.3632,7.0459,5.0,5.0,5.9646,1.0,1.0,0.9024,0.9934,,,,,
SRC_HX,HeatExchanger,,,,,-568.648,78.8313,62.5875,10.0,5.0,5.0,7.2135,1.0,1.0,0.6661,0.9739,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.1708,25.0286,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.3042,18.1035,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
