name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,256.7538,3.8201,-20.6353,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,212.7059,2.2871,-12.2555,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-915.4959,83.0765,88.0353,20.6055,5.0,5.0,11.0199,1.0,1.0,0.9421,0.7895,,,,,
SNK_HX,HeatExchanger,,,,,-1128.2019,184.5583,224.1572,7.38,5.0,5.0,6.113,1.0,1.0,0.9237,0.9933,,,,,
SRC_HX,HeatExchanger,,,,,-658.7422,60.8993,53.1694,19.99,5.0,5.0,10.8169,1.0,1.0,0.7997,0.843,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2618,20.6353,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4372,12.2555,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
