name,type,P [kW],pressure ratio,Δp [bar],η_s,Q [kW],kA [kW/K],UA [kW/K],ΔT_upper [K],ΔT_lower [K],ΔT_pinch [K],LMTD [K],pr_hot,pr_cold,ε_hot,ε_cold,P_in [kW],P_out [kW],η,P_in_total [kW],P_out_total [kW]
COMP1,Compressor,328.292,4.9608,-28.9816,0.8,,,,,,,,,,,,,,,,
COMP2,Compressor,237.1377,2.4955,-14.482,0.8,,,,,,,,,,,,,,,,
IHX,HeatExchanger,,,,,-863.9194,74.2293,79.7036,22.5109,5.0,5.0,11.6385,1.0,1.0,0.9225,0.7606,,,,,
SNK_HX,HeatExchanger,,,,,-1101.057,190.2091,219.3807,6.6562,5.0,5.0,5.7887,1.0,1.0,0.9191,0.9935,,,,,
SRC_HX,HeatExchanger,,,,,-535.6273,31.8283,29.4717,39.99,5.0,5.0,16.8287,1.0,1.0,0.8887,0.6666,,,,,
MOT1,Motor,,,,,,,,,,,,,,,,,,0.95,,
MOT2,Motor,,,,,,,,,,,,,,,,,,0.95,,
VAL1,Valve,,0.2016,28.9816,,,,,,,,,,,,,,,,,
VAL2,Valve,,0.4007,14.482,,,,,,,,,,,,,,,,,
electricity distribution,PowerBus,,,,,,,,,,,,,,,,,,,,
